NUM_ID,First_author,Study_Year,Person_extracting,Date_extracted,Paper_double_checked,Short reference,Host.species,Host_family,Host_order,Host_strain,Host_type,Host_age,Habitat,Water,Parasite_or_pest,Antagonist_species,Antagonist_isolate,Antagonist_type_specific,Antagonist_type_general,Detection_method,Transmission_mode,Vector_type,Vector_species,Latitude,Longitude,Coordinates_provided_in_study,Location,Natural_or_ag,Sample_type,Same_plants_tested_multiple,Time_point,Months,Year,Start Date (yyyymm),Span (months),Number_sampled_locations,Coarse_spatial_scale,Approx_spatial_accuracy_width_km,Response metric,n,Infected,Incidence,Obs
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.223,-78.591,Yes,"McCollum, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,50,0.61,4572
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.068,-78.32,Yes,"Oak-Ala, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,43,0.536,4573
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.014,-78.249,Yes,"Kelsey, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,42,0.525,4574
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.958,-77.937,Yes,"MB, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,27,0.338,4575
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.293,-78.405,Yes,"Sentiff, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,68,0.85,4576
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.207,-78.628,Yes,"McCollum, New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,11,0.138,4577
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.219,-78.257,Yes,"West County House Rd., New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,0,0,4578
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.044,-78.109,Yes,"Batavia, New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,7,0.088,4579
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.298,-78.221,Yes,"Gaines, New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,0,0,4580
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.939,-77.965,Yes,"LeRoy, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,2,0.02,4581
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.099,-78.152,Yes,"North Byron Rd., New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,3,0.039,4582
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.3,-78.406,Yes,"Sentiff Farms, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,3,0.035,4583
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Phaseolus vulgaris,Fabaceae,Fabales,NA,Bean,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.718,-78.005,No,"Perry, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,10,Incidence,80,1,0.013,4584
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.1,-78.12,Yes,"CY, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,70,0.875,4585
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.095,-78.127,Yes,"CY, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,72,0.9,4586
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.336,-78.064,Yes,"Kludt, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,32,0.4,4587
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.217,-78.646,Yes,"McCollum, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,37,0.463,4588
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.223,-78.591,Yes,"McCollum, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,72,0.9,4589
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.068,-78.32,Yes,"Oak-Ala, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,14,0.175,4590
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.293,-78.405,Yes,"Sentiff, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,17,0.215,4591
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,42.672,-76.968,No,"Torrey, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,10,Incidence,80,75,0.938,4592
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,42.939,-77.965,Yes,"LeRoy, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,9,0.113,4593
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.207,-78.628,Yes,"McCollum, New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,3,0.038,4594
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.099,-78.152,Yes,"North Byron Rd., New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,3,0.038,4595
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.3,-78.406,Yes,"Sentiff Farms, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,2,0.025,4596
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Alfalfa mosaic virus,NA,Virus,Virus,ELISA,Seedborne and vectorborne,insects,Aphidoidea,43.219,-78.257,Yes,"West County House Rd., New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,47,0.588,4597
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.1,-78.12,Yes,"CY, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,28,0.35,4598
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.095,-78.127,Yes,"CY, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,8,0.1,4599
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.217,-78.646,Yes,"McCollum, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,10,0.125,4600
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.223,-78.591,Yes,"McCollum, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,9,0.113,4601
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.068,-78.32,Yes,"Oak-Ala, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,16,0.2,4602
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.293,-78.405,Yes,"Sentiff, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,15,0.19,4603
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.672,-76.968,No,"Torrey, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,10,Incidence,80,21,0.263,4604
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.939,-77.965,Yes,"LeRoy, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,0,0,4605
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.207,-78.628,Yes,"McCollum, New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,1,0.013,4606
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.099,-78.152,Yes,"North Byron Rd., New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,0,0,4607
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.3,-78.406,Yes,"Sentiff Farms, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,11,0.138,4608
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Bean yellow mosaic virus/ clover yellow vein virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.219,-78.257,Yes,"West County House Rd., New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,5,0.063,4609
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.1,-78.12,Yes,"CY, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,7,0.088,4610
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.095,-78.127,Yes,"CY, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,21,0.263,4611
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.336,-78.064,Yes,"Kludt, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,15,0.188,4612
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.217,-78.646,Yes,"McCollum, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,1,Incidence,80,24,0.3,4613
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.223,-78.591,Yes,"McCollum, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,18,0.22,4614
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.068,-78.32,Yes,"Oak-Ala, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,12,0.15,4615
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.293,-78.405,Yes,"Sentiff, New York",Ag,Plant,No,0,August,2002,200208,1,1,Field,1,Incidence,80,17,0.215,4616
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.672,-76.968,No,"Torrey, New York",Ag,Plant,No,0,July,2002,200207,1,1,Field,10,Incidence,80,4,0.05,4617
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,42.939,-77.965,Yes,"LeRoy, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,0,0,4618
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.207,-78.628,Yes,"McCollum, New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,0,0,4619
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.099,-78.152,Yes,"North Byron Rd., New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,0,0,4620
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.3,-78.406,Yes,"Sentiff Farms, New York",Ag,Plant,No,0,August,2003,200308,1,1,Field,1,Incidence,80,4,0.05,4621
1306,Shah,2006,Vianda,2021-12-15,Devin,Shah_2006,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Cucumber mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insects,Aphidoidea,43.219,-78.257,Yes,"West County House Rd., New York",Ag,Plant,No,0,July,2003,200307,1,1,Field,1,Incidence,80,58,0.725,4622
1142,Alegbejo,2007,Vianda,2021-12-15,Devin,Alegbejo_2007,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Okra mosaic virus,NA,Virus,Virus,serological test,vectorborne,insects,Bemisia tabaci,9.758,8.384,No,"Samaru region, Nigeria",Ag,Plant,No,0,August,2003,200308,1,4,Fields,5,Incidence,480,79,0.165,4623
1142,Alegbejo,2007,Vianda,2021-12-15,Devin,Alegbejo_2007,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Okra mosaic virus,NA,Virus,Virus,serological test,vectorborne,insects,Bemisia tabaci,11.183,7.633,Yes,"Bomo region, Nigeria",Ag,Plant,No,0,August,2003,200308,1,4,Fields,5,Incidence,480,59,0.123,4624
1142,Alegbejo,2007,Vianda,2021-12-15,Devin,Alegbejo_2007,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Okra mosaic virus,NA,Virus,Virus,serological test,vectorborne,insects,Bemisia tabaci,11.18,7.603,No,"Shika region, Nigeria",Ag,Plant,No,0,August,2003,200308,1,4,Fields,5,Incidence,480,62,0.13,4625
1142,Alegbejo,2007,Vianda,2021-12-15,Devin,Alegbejo_2007,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Okra mosaic virus,NA,Virus,Virus,serological test,vectorborne,insects,Bemisia tabaci,9.758,8.384,No,"Samaru region, Nigeria",Ag,Plant,No,1,August,2004,200408,1,4,Fields,5,Incidence,480,82,0.171,4626
1142,Alegbejo,2007,Vianda,2021-12-15,Devin,Alegbejo_2007,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Okra mosaic virus,NA,Virus,Virus,serological test,vectorborne,insects,Bemisia tabaci,11.183,7.633,Yes,"Bomo region, Nigeria",Ag,Plant,No,1,August,2004,200408,1,4,Fields,5,Incidence,480,39,0.081,4627
1142,Alegbejo,2007,Vianda,2021-12-15,Devin,Alegbejo_2007,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Okra mosaic virus,NA,Virus,Virus,serological test,vectorborne,insects,Bemisia tabaci,11.18,7.603,No,"Shika region, Nigeria",Ag,Plant,No,1,August,2004,200408,1,4,Fields,5,Incidence,480,71,0.148,4628
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.152,49.229,No,"Abhar, Zanjan, Iran",Ag,Plant,Yes,1,April,2001,200104,1,1,Field,10,Incidence,45,14,0.32,4629
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.152,49.229,No,"Abhar, Zanjan, Iran",Ag,Plant,Yes,2,May,2001,200105,1,1,Field,10,Incidence,45,0,0,4630
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.152,49.229,No,"Abhar, Zanjan, Iran",Ag,Plant,Yes,3,June,2001,200106,1,1,Field,10,Incidence,45,41,0.9,4631
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.152,49.229,No,"Abhar, Zanjan, Iran",Ag,Plant,Yes,4,August,2001,200108,1,1,Field,10,Incidence,45,0,0,4632
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.152,49.229,No,"Abhar, Zanjan, Iran",Ag,Plant,Yes,5,September,2001,200109,1,1,Field,10,Incidence,45,0,0,4633
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.152,49.229,No,"Abhar, Zanjan, Iran",Ag,Plant,Yes,6,October ,2001,200110,1,1,Field,10,Incidence,45,0,0,4634
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.349,48.213,No,"Eejroud, Zanjan, Iran",Ag,Plant,Yes,1,April,2001,200104,1,1,Field,30,Incidence,45,36,0.8,4635
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.349,48.213,No,"Eejroud, Zanjan, Iran",Ag,Plant,Yes,2,May,2001,200105,1,1,Field,30,Incidence,45,40,0.88,4636
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.349,48.213,No,"Eejroud, Zanjan, Iran",Ag,Plant,Yes,3,June,2001,200106,1,1,Field,30,Incidence,45,42,0.94,4637
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.349,48.213,No,"Eejroud, Zanjan, Iran",Ag,Plant,Yes,4,August,2001,200108,1,1,Field,30,Incidence,45,41,0.92,4638
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.349,48.213,No,"Eejroud, Zanjan, Iran",Ag,Plant,Yes,5,September,2001,200109,1,1,Field,30,Incidence,45,0,0,4639
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.349,48.213,No,"Eejroud, Zanjan, Iran",Ag,Plant,Yes,6,October ,2001,200110,1,1,Field,30,Incidence,45,0,0,4640
1139,Naseri,2008,Vianda,2021-12-16,Devin,Naseri_2008,Medicago sativa,Fabaceae,Fabales,NA,Flower,NA,Terrestrial,None,Parasite,Phoma medicaginis,NA,Fungus,Eukaryotic parasite,Visual,NA,NA,NA,36.511,48.785,No,"Kheirabad, Zanjan, Iran",Ag,Plant,Yes,1,April,2001,200104,1,1,Field,5,Incidence,45,38,0.85,4641
